Country,Education Level,Years of Experience,Employment,Salary,Continent
United States of America,Less than a Bachelors,27.0,Full-time Employment,111420.0,North America
United States of America,Less than a Bachelors,28.0,Full-time Employment,160000.0,North America
United States of America,Bachelor’s degree,17.0,Full-time Employment,148000.0,North America
United States of America,Bachelor’s degree,21.0,Full-time Employment,120000.0,North America
United States of America,Less than a Bachelors,19.0,Full-time Employment,120000.0,North America
United States of America,Master’s degree,26.0,Full-time Employment,240000.0,North America
Canada,Bachelor’s degree,7.0,Self-employed/Freelancer,171008.0,North America
Canada,Less than a Bachelors,7.0,Full-time Employment,68403.0,North America
United States of America,Master’s degree,10.0,Full-time Employment,250000.0,North America
United States of America,Bachelor’s degree,10.0,Full-time Employment,170000.0,North America
United States of America,Bachelor’s degree,31.0,Full-time Employment,150000.0,North America
United States of America,Bachelor’s degree,7.0,Self-employed/Freelancer,80000.0,North America
Canada,Master’s degree,10.0,Full-time Employment,148703.0,North America
United States of America,Post grad,50.0,Part-time Employment,200000.0,North America
United States of America,Bachelor’s degree,7.0,Self-employed/Freelancer,185000.0,North America
Canada,Master’s degree,10.0,Full-time Employment,81787.0,North America
United States of America,Bachelor’s degree,1.0,Full-time Employment,73000.0,North America
United States of America,Master’s degree,3.0,Full-time Employment,72000.0,North America
United States of America,Less than a Bachelors,0.5,Full-time Employment,50000.0,North America
United States of America,Less than a Bachelors,5.0,Full-time Employment,40000.0,North America
Canada,Less than a Bachelors,20.0,Full-time Employment,204466.0,North America
United States of America,Less than a Bachelors,5.0,Full-time Employment,110000.0,North America
United States of America,Master’s degree,14.0,Full-time Employment,100000.0,North America
United States of America,Less than a Bachelors,23.0,Full-time Employment,110000.0,North America
United States of America,Bachelor’s degree,11.0,Full-time Employment,125000.0,North America
United States of America,Less than a Bachelors,42.0,Self-employed/Freelancer,22000.0,North America
Canada,Bachelor’s degree,6.0,Full-time Employment,70634.0,North America
United States of America,Bachelor’s degree,8.0,Full-time Employment,170000.0,North America
United States of America,Bachelor’s degree,5.0,Full-time Employment,120000.0,North America
United States of America,Bachelor’s degree,12.0,Full-time Employment,200000.0,North America
United States of America,Bachelor’s degree,8.0,Full-time Employment,150000.0,North America
United States of America,Master’s degree,1.0,Full-time Employment,77062.0,North America
United States of America,Bachelor’s degree,17.0,Full-time Employment,163000.0,North America
United States of America,Bachelor’s degree,24.0,Full-time Employment,235000.0,North America
Canada,Bachelor’s degree,22.0,Full-time Employment,81787.0,North America
Canada,Bachelor’s degree,11.0,Full-time Employment,118962.0,North America
United States of America,Bachelor’s degree,11.0,Full-time Employment,130000.0,North America
United States of America,Bachelor’s degree,2.0,Full-time Employment,90000.0,North America
United States of America,Bachelor’s degree,36.0,Full-time Employment,208000.0,North America
United States of America,Bachelor’s degree,10.0,Full-time Employment,235000.0,North America
United States of America,Less than a Bachelors,11.0,Full-time Employment,150000.0,North America
United States of America,Bachelor’s degree,3.0,Full-time Employment,92000.0,North America
United States of America,Less than a Bachelors,6.0,Full-time Employment,72500.0,North America
United States of America,Bachelor’s degree,5.0,Full-time Employment,120000.0,North America
United States of America,Master’s degree,30.0,Full-time Employment,250000.0,North America
United States of America,Bachelor’s degree,12.0,Full-time Employment,139000.0,North America
Canada,Less than a Bachelors,25.0,Self-employed/Freelancer,92939.0,North America
United States of America,Bachelor’s degree,42.0,Self-employed/Freelancer,250000.0,North America
Canada,Master’s degree,16.0,Full-time Employment,245360.0,North America
Canada,Less than a Bachelors,12.0,Full-time Employment,118962.0,North America
United States of America,Bachelor’s degree,6.0,Full-time Employment,165000.0,North America
United States of America,Bachelor’s degree,39.0,Full-time Employment,144000.0,North America
United States of America,Bachelor’s degree,27.0,Full-time Employment,220000.0,North America
United States of America,Bachelor’s degree,9.0,Full-time Employment,185000.0,North America
United States of America,Master’s degree,26.0,Full-time Employment,246000.0,North America
United States of America,Bachelor’s degree,11.0,Full-time Employment,100000.0,North America
United States of America,Bachelor’s degree,9.0,Self-employed/Freelancer,130000.0,North America
Canada,Bachelor’s degree,4.0,Full-time Employment,74351.0,North America
United States of America,Less than a Bachelors,36.0,Full-time Employment,128000.0,North America
United States of America,Bachelor’s degree,33.0,Full-time Employment,205000.0,North America
United States of America,Bachelor’s degree,2.0,Full-time Employment,117000.0,North America
United States of America,Less than a Bachelors,12.0,Full-time Employment,170000.0,North America
United States of America,Bachelor’s degree,0.5,Full-time Employment,85000.0,North America
United States of America,Bachelor’s degree,22.0,Full-time Employment,161000.0,North America
United States of America,Less than a Bachelors,15.0,Full-time Employment,135000.0,North America
United States of America,Bachelor’s degree,2.0,Full-time Employment,105000.0,North America
Canada,Master’s degree,0.5,Full-time Employment,69147.0,North America
United States of America,Less than a Bachelors,20.0,Full-time Employment,225000.0,North America
United States of America,Less than a Bachelors,8.0,Full-time Employment,85000.0,North America
United States of America,Post grad,7.0,Full-time Employment,172000.0,North America
Canada,Master’s degree,20.0,Full-time Employment,81787.0,North America
United States of America,Less than a Bachelors,5.0,Full-time Employment,94000.0,North America
United States of America,Bachelor’s degree,9.0,Self-employed/Freelancer,188000.0,North America
Canada,Bachelor’s degree,4.0,Full-time Employment,79556.0,North America
United States of America,Bachelor’s degree,29.0,Full-time Employment,200000.0,North America
Canada,Master’s degree,18.0,Full-time Employment,102605.0,North America
United States of America,Bachelor’s degree,5.0,Full-time Employment,150000.0,North America
United States of America,Bachelor’s degree,23.0,Full-time Employment,79000.0,North America
United States of America,Bachelor’s degree,1.0,Full-time Employment,50000.0,North America
Canada,Bachelor’s degree,22.0,Full-time Employment,111527.0,North America
United States of America,Master’s degree,10.0,Full-time Employment,238000.0,North America
United States of America,Post grad,8.0,Full-time Employment,120000.0,North America
United States of America,Bachelor’s degree,6.0,Full-time Employment,75000.0,North America
Canada,Bachelor’s degree,30.0,Full-time Employment,66916.0,North America
United States of America,Bachelor’s degree,5.0,Full-time Employment,80000.0,North America
United States of America,Bachelor’s degree,35.0,Self-employed/Freelancer,125000.0,North America
United States of America,Bachelor’s degree,5.0,Full-time Employment,145000.0,North America
United States of America,Bachelor’s degree,17.0,Self-employed/Freelancer,140000.0,North America
United States of America,Master’s degree,4.0,Full-time Employment,117000.0,North America
United States of America,Bachelor’s degree,0.5,Full-time Employment,61868.0,North America
United States of America,Bachelor’s degree,14.0,Full-time Employment,175000.0,North America
United States of America,Bachelor’s degree,8.0,Full-time Employment,75000.0,North America
United States of America,Bachelor’s degree,11.0,Full-time Employment,168000.0,North America
Canada,Bachelor’s degree,23.0,Full-time Employment,111527.0,North America
Canada,Bachelor’s degree,4.0,Full-time Employment,111527.0,North America
United States of America,Less than a Bachelors,15.0,Full-time Employment,130000.0,North America
United States of America,Master’s degree,40.0,Full-time Employment,185000.0,North America
United States of America,Bachelor’s degree,10.0,Full-time Employment,170000.0,North America
Canada,Master’s degree,26.0,Full-time Employment,111527.0,North America
United States of America,Less than a Bachelors,6.0,Full-time Employment,165000.0,North America
United States of America,Bachelor’s degree,16.0,Full-time Employment,168000.0,North America
United States of America,Bachelor’s degree,2.0,Full-time Employment,130000.0,North America
Canada,Bachelor’s degree,10.0,Full-time Employment,63199.0,North America
United States of America,Bachelor’s degree,10.0,Full-time Employment,80000.0,North America
United States of America,Bachelor’s degree,11.0,Full-time Employment,117000.0,North America
United States of America,Bachelor’s degree,23.0,Self-employed/Freelancer,150000.0,North America
Canada,Bachelor’s degree,27.0,Full-time Employment,137550.0,North America
United States of America,Bachelor’s degree,15.0,Full-time Employment,39999.0,North America
United States of America,Bachelor’s degree,8.0,Full-time Employment,110000.0,North America
Canada,Less than a Bachelors,2.0,Full-time Employment,118962.0,North America
United States of America,Bachelor’s degree,20.0,Full-time Employment,138000.0,North America
United States of America,Master’s degree,7.0,Full-time Employment,103000.0,North America
United States of America,Bachelor’s degree,3.0,Full-time Employment,82000.0,North America
United States of America,Less than a Bachelors,4.0,Full-time Employment,120000.0,North America
Canada,Bachelor’s degree,10.0,Full-time Employment,96657.0,North America
United States of America,Bachelor’s degree,22.0,Full-time Employment,225000.0,North America
United States of America,Master’s degree,5.0,Full-time Employment,115000.0,North America
United States of America,Master’s degree,8.0,Full-time Employment,175000.0,North America
United States of America,Less than a Bachelors,23.0,Full-time Employment,85000.0,North America
United States of America,Bachelor’s degree,16.0,Full-time Employment,155000.0,North America
United States of America,Master’s degree,23.0,Full-time Employment,235000.0,North America
United States of America,Bachelor’s degree,4.0,Full-time Employment,160000.0,North America
United States of America,Bachelor’s degree,24.0,Full-time Employment,135000.0,North America
United States of America,Less than a Bachelors,26.0,Self-employed/Freelancer,200000.0,North America
United States of America,Bachelor’s degree,8.0,Full-time Employment,200000.0,North America
United States of America,Bachelor’s degree,20.0,Self-employed/Freelancer,83000.0,North America
United States of America,Less than a Bachelors,0.5,Full-time Employment,160000.0,North America
United States of America,Bachelor’s degree,10.0,Full-time Employment,175000.0,North America
Canada,Bachelor’s degree,7.0,Full-time Employment,104092.0,North America
United States of America,Bachelor’s degree,16.0,Full-time Employment,130000.0,North America
Canada,Less than a Bachelors,5.0,Full-time Employment,78069.0,North America
United States of America,Bachelor’s degree,2.0,Full-time Employment,85000.0,North America
United States of America,Bachelor’s degree,10.0,Full-time Employment,250000.0,North America
United States of America,Master’s degree,13.0,Full-time Employment,200000.0,North America
United States of America,Bachelor’s degree,2.0,Full-time Employment,76000.0,North America
United States of America,Less than a Bachelors,4.0,Full-time Employment,93600.0,North America
United States of America,Less than a Bachelors,12.0,Full-time Employment,138000.0,North America
United States of America,Bachelor’s degree,33.0,Self-employed/Freelancer,180000.0,North America
United States of America,Post grad,3.0,Full-time Employment,110000.0,North America
Canada,Bachelor’s degree,2.0,Full-time Employment,74351.0,North America
United States of America,Master’s degree,4.0,Full-time Employment,138000.0,North America
United States of America,Bachelor’s degree,4.0,Full-time Employment,94000.0,North America
United States of America,Less than a Bachelors,7.0,Full-time Employment,150000.0,North America
United States of America,Less than a Bachelors,13.0,Full-time Employment,250000.0,North America
United States of America,Bachelor’s degree,7.0,Full-time Employment,162000.0,North America
United States of America,Master’s degree,18.0,Full-time Employment,170000.0,North America
United States of America,Less than a Bachelors,5.0,Self-employed/Freelancer,150000.0,North America
United States of America,Master’s degree,30.0,Self-employed/Freelancer,120000.0,North America
United States of America,Less than a Bachelors,3.0,Full-time Employment,60000.0,North America
Canada,Bachelor’s degree,10.0,Full-time Employment,96657.0,North America
United States of America,Bachelor’s degree,17.0,Full-time Employment,200000.0,North America
United States of America,Bachelor’s degree,2.0,Full-time Employment,146000.0,North America
United States of America,Bachelor’s degree,4.0,Full-time Employment,100000.0,North America
United States of America,Less than a Bachelors,26.0,Full-time Employment,168000.0,North America
United States of America,Bachelor’s degree,19.0,Full-time Employment,125000.0,North America
United States of America,Bachelor’s degree,6.0,Full-time Employment,140000.0,North America
Canada,Bachelor’s degree,5.0,Full-time Employment,72864.0,North America
United States of America,Bachelor’s degree,12.0,Full-time Employment,130000.0,North America
United States of America,Master’s degree,27.0,Full-time Employment,204000.0,North America
United States of America,Bachelor’s degree,22.0,Full-time Employment,120000.0,North America
United States of America,Less than a Bachelors,27.0,Full-time Employment,135000.0,North America
United States of America,Bachelor’s degree,3.0,Full-time Employment,125000.0,North America
United States of America,Master’s degree,15.0,Full-time Employment,200000.0,North America
United States of America,Master’s degree,36.0,Self-employed/Freelancer,150000.0,North America
United States of America,Bachelor’s degree,27.0,Full-time Employment,126000.0,North America
United States of America,Bachelor’s degree,17.0,Full-time Employment,150000.0,North America
Canada,Less than a Bachelors,4.0,Full-time Employment,75467.0,North America
United States of America,Master’s degree,3.0,Full-time Employment,66950.0,North America
Canada,Bachelor’s degree,32.0,Full-time Employment,96657.0,North America
United States of America,Bachelor’s degree,5.0,Full-time Employment,65000.0,North America
United States of America,Master’s degree,33.0,Full-time Employment,190000.0,North America
United States of America,Bachelor’s degree,25.0,Full-time Employment,225000.0,North America
United States of America,Bachelor’s degree,0.5,Full-time Employment,75000.0,North America
Canada,Less than a Bachelors,25.0,Self-employed/Freelancer,111527.0,North America
Canada,Bachelor’s degree,12.0,Full-time Employment,84389.0,North America
United States of America,Bachelor’s degree,8.0,Full-time Employment,130000.0,North America
United States of America,Bachelor’s degree,12.0,Full-time Employment,220000.0,North America
United States of America,Bachelor’s degree,2.0,Full-time Employment,100000.0,North America
United States of America,Bachelor’s degree,24.0,Full-time Employment,170000.0,North America
United States of America,Bachelor’s degree,4.0,Full-time Employment,120000.0,North America
United States of America,Bachelor’s degree,7.0,Full-time Employment,135000.0,North America
United States of America,Bachelor’s degree,33.0,Full-time Employment,215000.0,North America
Canada,Bachelor’s degree,0.5,Full-time Employment,59481.0,North America
United States of America,Less than a Bachelors,7.0,Full-time Employment,130000.0,North America
Canada,Bachelor’s degree,6.0,Full-time Employment,148703.0,North America
Canada,Bachelor’s degree,11.0,Full-time Employment,178443.0,North America
United States of America,Bachelor’s degree,23.0,Full-time Employment,132000.0,North America
United States of America,Post grad,15.0,Full-time Employment,90000.0,North America
Canada,Less than a Bachelors,5.0,Full-time Employment,85504.0,North America
United States of America,Bachelor’s degree,13.0,Full-time Employment,250000.0,North America
Mexico,Master’s degree,15.0,Full-time Employment,124000.0,North America
United States of America,Master’s degree,17.0,Full-time Employment,200000.0,North America
United States of America,Master’s degree,12.0,Full-time Employment,120000.0,North America
United States of America,Post grad,32.0,Full-time Employment,200000.0,North America
United States of America,Master’s degree,25.0,Full-time Employment,200000.0,North America
Canada,Bachelor’s degree,30.0,Full-time Employment,100374.0,North America
United States of America,Bachelor’s degree,11.0,Full-time Employment,100000.0,North America
United States of America,Bachelor’s degree,23.0,Full-time Employment,160000.0,North America
United States of America,Bachelor’s degree,11.0,Full-time Employment,90000.0,North America
United States of America,Bachelor’s degree,13.0,Full-time Employment,216000.0,North America
United States of America,Bachelor’s degree,6.0,Full-time Employment,152000.0,North America
United States of America,Master’s degree,28.0,Full-time Employment,135000.0,North America
United States of America,Master’s degree,7.0,Full-time Employment,240000.0,North America
United States of America,Bachelor’s degree,18.0,Full-time Employment,230000.0,North America
United States of America,Less than a Bachelors,3.0,Full-time Employment,60000.0,North America
United States of America,Bachelor’s degree,6.0,Full-time Employment,112140.0,North America
United States of America,Less than a Bachelors,14.0,Full-time Employment,150000.0,North America
United States of America,Master’s degree,3.0,Full-time Employment,140000.0,North America
United States of America,Less than a Bachelors,36.0,Full-time Employment,140000.0,North America
United States of America,Less than a Bachelors,11.0,Full-time Employment,45000.0,North America
United States of America,Bachelor’s degree,44.0,Full-time Employment,100000.0,North America
United States of America,Bachelor’s degree,7.0,Full-time Employment,126000.0,North America
United States of America,Bachelor’s degree,1.0,Full-time Employment,91000.0,North America
United States of America,Less than a Bachelors,10.0,Self-employed/Freelancer,250000.0,North America
United States of America,Bachelor’s degree,7.0,Full-time Employment,132000.0,North America
United States of America,Master’s degree,10.0,Full-time Employment,190000.0,North America
United States of America,Master’s degree,5.0,Full-time Employment,200000.0,North America
United States of America,Master’s degree,20.0,Full-time Employment,165000.0,North America
United States of America,Bachelor’s degree,6.0,Full-time Employment,150000.0,North America
Canada,Less than a Bachelors,1.0,Full-time Employment,47585.0,North America
United States of America,Bachelor’s degree,9.0,Full-time Employment,93000.0,North America
United States of America,Bachelor’s degree,24.0,Full-time Employment,250000.0,North America
United States of America,Master’s degree,18.0,Self-employed/Freelancer,90000.0,North America
United States of America,Master’s degree,20.0,Full-time Employment,185000.0,North America
United States of America,Bachelor’s degree,0.5,Full-time Employment,75000.0,North America
United States of America,Less than a Bachelors,8.0,Full-time Employment,170000.0,North America
Canada,Bachelor’s degree,10.0,Full-time Employment,89222.0,North America
United States of America,Bachelor’s degree,24.0,Full-time Employment,125000.0,North America
United States of America,Bachelor’s degree,1.0,Full-time Employment,200000.0,North America
United States of America,Less than a Bachelors,7.0,Full-time Employment,98000.0,North America
United States of America,Bachelor’s degree,10.0,Full-time Employment,100000.0,North America
United States of America,Less than a Bachelors,11.0,Full-time Employment,164000.0,North America
United States of America,Master’s degree,42.0,Full-time Employment,180000.0,North America
United States of America,Bachelor’s degree,10.0,Full-time Employment,155000.0,North America
United States of America,Bachelor’s degree,12.0,Full-time Employment,68000.0,North America
United States of America,Bachelor’s degree,7.0,Full-time Employment,104000.0,North America
United States of America,Master’s degree,6.0,Full-time Employment,75000.0,North America
United States of America,Bachelor’s degree,9.0,Full-time Employment,186000.0,North America
United States of America,Bachelor’s degree,5.0,Full-time Employment,90000.0,North America
Canada,Master’s degree,28.0,Full-time Employment,148703.0,North America
Canada,Master’s degree,4.0,Full-time Employment,48328.0,North America
Canada,Bachelor’s degree,12.0,Full-time Employment,92939.0,North America
United States of America,Bachelor’s degree,8.0,Self-employed/Freelancer,215000.0,North America
United States of America,Bachelor’s degree,14.0,Full-time Employment,225000.0,North America
United States of America,Bachelor’s degree,8.0,Full-time Employment,92000.0,North America
United States of America,Bachelor’s degree,16.0,Full-time Employment,145000.0,North America
United States of America,Bachelor’s degree,6.0,Full-time Employment,108000.0,North America
United States of America,Bachelor’s degree,9.0,Full-time Employment,162000.0,North America
United States of America,Less than a Bachelors,25.0,Full-time Employment,160000.0,North America
Canada,Less than a Bachelors,40.0,Full-time Employment,115245.0,North America
Canada,Bachelor’s degree,23.0,Full-time Employment,89222.0,North America
United States of America,Master’s degree,14.0,Full-time Employment,225000.0,North America
Mexico,Bachelor’s degree,8.0,Full-time Employment,84949.0,North America
United States of America,Bachelor’s degree,15.0,Full-time Employment,180000.0,North America
United States of America,Bachelor’s degree,23.0,Full-time Employment,135000.0,North America
United States of America,Less than a Bachelors,30.0,Full-time Employment,168000.0,North America
United States of America,Bachelor’s degree,15.0,Full-time Employment,191000.0,North America
United States of America,Less than a Bachelors,26.0,Self-employed/Freelancer,210000.0,North America
United States of America,Less than a Bachelors,15.0,Full-time Employment,150000.0,North America
Canada,Bachelor’s degree,7.0,Self-employed/Freelancer,85504.0,North America
Mexico,Bachelor’s degree,15.0,Full-time Employment,17175.0,North America
United States of America,Bachelor’s degree,5.0,Full-time Employment,100000.0,North America
United States of America,Less than a Bachelors,3.0,Full-time Employment,102000.0,North America
United States of America,Master’s degree,12.0,Full-time Employment,115000.0,North America
United States of America,Bachelor’s degree,1.0,Full-time Employment,67000.0,North America
United States of America,Bachelor’s degree,9.0,Full-time Employment,55000.0,North America
United States of America,Bachelor’s degree,3.0,Full-time Employment,110000.0,North America
United States of America,Less than a Bachelors,20.0,Full-time Employment,165000.0,North America
United States of America,Less than a Bachelors,7.0,Full-time Employment,154000.0,North America
United States of America,Post grad,22.0,Full-time Employment,250000.0,North America
United States of America,Less than a Bachelors,13.0,Full-time Employment,120000.0,North America
United States of America,Bachelor’s degree,1.0,Full-time Employment,72275.0,North America
United States of America,Bachelor’s degree,3.0,Full-time Employment,130000.0,North America
United States of America,Master’s degree,8.0,Full-time Employment,150000.0,North America
United States of America,Bachelor’s degree,8.0,Full-time Employment,210000.0,North America
United States of America,Less than a Bachelors,15.0,Full-time Employment,95613.0,North America
Canada,Bachelor’s degree,13.0,Full-time Employment,95170.0,North America
United States of America,Master’s degree,16.0,Full-time Employment,97000.0,North America
United States of America,Bachelor’s degree,1.0,Full-time Employment,46000.0,North America
United States of America,Less than a Bachelors,10.0,Full-time Employment,143000.0,North America
United States of America,Less than a Bachelors,7.0,Self-employed/Freelancer,83000.0,North America
United States of America,Bachelor’s degree,36.0,Full-time Employment,156000.0,North America
United States of America,Bachelor’s degree,19.0,Full-time Employment,140000.0,North America
United States of America,Master’s degree,10.0,Full-time Employment,103000.0,North America
United States of America,Master’s degree,2.0,Full-time Employment,90000.0,North America
United States of America,Bachelor’s degree,8.0,Full-time Employment,112000.0,North America
United States of America,Less than a Bachelors,6.0,Full-time Employment,150000.0,North America
United States of America,Bachelor’s degree,6.0,Full-time Employment,75000.0,North America
United States of America,Master’s degree,8.0,Full-time Employment,190000.0,North America
United States of America,Less than a Bachelors,1.0,Full-time Employment,110250.0,North America
United States of America,Bachelor’s degree,8.0,Full-time Employment,130000.0,North America
United States of America,Less than a Bachelors,2.0,Full-time Employment,65000.0,North America
United States of America,Bachelor’s degree,9.0,Full-time Employment,114500.0,North America
United States of America,Bachelor’s degree,18.0,Full-time Employment,114000.0,North America
United States of America,Bachelor’s degree,6.0,Full-time Employment,225000.0,North America
United States of America,Bachelor’s degree,3.0,Full-time Employment,150000.0,North America
United States of America,Bachelor’s degree,6.0,Full-time Employment,62000.0,North America
United States of America,Bachelor’s degree,10.0,Full-time Employment,130000.0,North America
United States of America,Bachelor’s degree,14.0,Full-time Employment,212000.0,North America
United States of America,Less than a Bachelors,34.0,Full-time Employment,130000.0,North America
United States of America,Post grad,24.0,Full-time Employment,215000.0,North America
United States of America,Bachelor’s degree,15.0,Full-time Employment,132000.0,North America
Canada,Bachelor’s degree,20.0,Full-time Employment,92939.0,North America
United States of America,Post grad,20.0,Full-time Employment,165000.0,North America
United States of America,Less than a Bachelors,25.0,Full-time Employment,250000.0,North America
United States of America,Master’s degree,3.0,Full-time Employment,125000.0,North America
United States of America,Bachelor’s degree,23.0,Full-time Employment,230000.0,North America
United States of America,Bachelor’s degree,16.0,Full-time Employment,140000.0,North America
United States of America,Bachelor’s degree,18.0,Full-time Employment,105000.0,North America
United States of America,Bachelor’s degree,12.0,Full-time Employment,110000.0,North America
United States of America,Less than a Bachelors,9.0,Full-time Employment,200000.0,North America
United States of America,Bachelor’s degree,10.0,Full-time Employment,135000.0,North America
United States of America,Bachelor’s degree,17.0,Self-employed/Freelancer,50000.0,North America
United States of America,Bachelor’s degree,15.0,Full-time Employment,154000.0,North America
United States of America,Less than a Bachelors,24.0,Full-time Employment,180000.0,North America
United States of America,Bachelor’s degree,3.0,Full-time Employment,65000.0,North America
United States of America,Bachelor’s degree,5.0,Full-time Employment,146000.0,North America
Mexico,Bachelor’s degree,9.0,Full-time Employment,42937.0,North America
United States of America,Master’s degree,2.0,Full-time Employment,132000.0,North America
United States of America,Bachelor’s degree,3.0,Full-time Employment,163116.0,North America
United States of America,Less than a Bachelors,23.0,Self-employed/Freelancer,160000.0,North America
United States of America,Less than a Bachelors,25.0,Full-time Employment,130000.0,North America
United States of America,Bachelor’s degree,10.0,Full-time Employment,130000.0,North America
United States of America,Bachelor’s degree,7.0,Full-time Employment,190000.0,North America
United States of America,Post grad,25.0,Full-time Employment,120000.0,North America
United States of America,Master’s degree,0.5,Full-time Employment,80000.0,North America
Canada,Bachelor’s degree,9.0,Full-time Employment,237925.0,North America
United States of America,Post grad,13.0,Full-time Employment,90000.0,North America
United States of America,Master’s degree,22.0,Full-time Employment,120000.0,North America
United States of America,Bachelor’s degree,13.0,Full-time Employment,85000.0,North America
United States of America,Less than a Bachelors,10.0,Self-employed/Freelancer,80000.0,North America
United States of America,Less than a Bachelors,6.0,Full-time Employment,65000.0,North America
United States of America,Master’s degree,3.0,Full-time Employment,96000.0,North America
United States of America,Less than a Bachelors,18.0,Full-time Employment,170000.0,North America
Mexico,Bachelor’s degree,3.0,Full-time Employment,10305.0,North America
United States of America,Bachelor’s degree,8.0,Full-time Employment,109000.0,North America
United States of America,Bachelor’s degree,19.0,Full-time Employment,114000.0,North America
United States of America,Master’s degree,3.0,Full-time Employment,137000.0,North America
United States of America,Less than a Bachelors,2.0,Self-employed/Freelancer,67600.0,North America
United States of America,Bachelor’s degree,17.0,Full-time Employment,120000.0,North America
United States of America,Less than a Bachelors,3.0,Full-time Employment,62000.0,North America
United States of America,Less than a Bachelors,9.0,Full-time Employment,83500.0,North America
United States of America,Bachelor’s degree,13.0,Full-time Employment,175000.0,North America
United States of America,Bachelor’s degree,6.0,Full-time Employment,150000.0,North America
United States of America,Master’s degree,3.0,Full-time Employment,120000.0,North America
Canada,Bachelor’s degree,16.0,Full-time Employment,115988.0,North America
Canada,Master’s degree,5.0,Full-time Employment,83274.0,North America
United States of America,Bachelor’s degree,6.0,Full-time Employment,218000.0,North America
United States of America,Bachelor’s degree,4.0,Self-employed/Freelancer,80000.0,North America
Canada,Bachelor’s degree,8.0,Full-time Employment,131602.0,North America
United States of America,Bachelor’s degree,12.0,Full-time Employment,250000.0,North America
United States of America,Less than a Bachelors,12.0,Full-time Employment,109203.0,North America
United States of America,Bachelor’s degree,8.0,Full-time Employment,100000.0,North America
United States of America,Bachelor’s degree,3.0,Full-time Employment,75000.0,North America
United States of America,Post grad,5.0,Full-time Employment,150000.0,North America
United States of America,Bachelor’s degree,4.0,Full-time Employment,105000.0,North America
United States of America,Bachelor’s degree,27.0,Full-time Employment,110000.0,North America
United States of America,Less than a Bachelors,13.0,Self-employed/Freelancer,240000.0,North America
United States of America,Less than a Bachelors,32.0,Self-employed/Freelancer,100000.0,North America
Canada,Bachelor’s degree,19.0,Full-time Employment,111527.0,North America
United States of America,Bachelor’s degree,1.0,Full-time Employment,100000.0,North America
United States of America,Bachelor’s degree,3.0,Full-time Employment,150000.0,North America
United States of America,Bachelor’s degree,7.0,Full-time Employment,150000.0,North America
United States of America,Bachelor’s degree,7.0,Full-time Employment,200000.0,North America
United States of America,Bachelor’s degree,25.0,Full-time Employment,180000.0,North America
United States of America,Bachelor’s degree,7.0,Self-employed/Freelancer,131306.0,North America
Mexico,Bachelor’s degree,3.0,Full-time Employment,68699.0,North America
United States of America,Less than a Bachelors,15.0,Self-employed/Freelancer,50000.0,North America
United States of America,Bachelor’s degree,5.0,Full-time Employment,85000.0,North America
United States of America,Master’s degree,5.0,Full-time Employment,140000.0,North America
United States of America,Bachelor’s degree,9.0,Full-time Employment,194250.0,North America
United States of America,Less than a Bachelors,10.0,Self-employed/Freelancer,113000.0,North America
United States of America,Bachelor’s degree,10.0,Full-time Employment,220000.0,North America
United States of America,Less than a Bachelors,5.0,Full-time Employment,141140.0,North America
Canada,Bachelor’s degree,2.0,Full-time Employment,60225.0,North America
Canada,Master’s degree,7.0,Full-time Employment,74351.0,North America
Canada,Bachelor’s degree,6.0,Full-time Employment,74351.0,North America
United States of America,Master’s degree,8.0,Full-time Employment,210000.0,North America
United States of America,Bachelor’s degree,5.0,Self-employed/Freelancer,80000.0,North America
United States of America,Bachelor’s degree,8.0,Full-time Employment,110000.0,North America
United States of America,Bachelor’s degree,11.0,Self-employed/Freelancer,90600.0,North America
Canada,Less than a Bachelors,9.0,Self-employed/Freelancer,155394.0,North America
United States of America,Bachelor’s degree,11.0,Full-time Employment,175000.0,North America
United States of America,Bachelor’s degree,8.0,Self-employed/Freelancer,120000.0,North America
United States of America,Less than a Bachelors,23.0,Full-time Employment,130000.0,North America
United States of America,Bachelor’s degree,14.0,Full-time Employment,172000.0,North America
Mexico,Bachelor’s degree,8.0,Full-time Employment,25344.0,North America
United States of America,Bachelor’s degree,15.0,Full-time Employment,98000.0,North America
Canada,Less than a Bachelors,5.0,Full-time Employment,49072.0,North America
United States of America,Bachelor’s degree,33.0,Full-time Employment,130000.0,North America
United States of America,Post grad,9.0,Full-time Employment,140000.0,North America
United States of America,Bachelor’s degree,6.0,Full-time Employment,135000.0,North America
United States of America,Master’s degree,8.0,Full-time Employment,125000.0,North America
United States of America,Bachelor’s degree,15.0,Self-employed/Freelancer,105000.0,North America
United States of America,Bachelor’s degree,30.0,Self-employed/Freelancer,180000.0,North America
United States of America,Bachelor’s degree,7.0,Full-time Employment,127000.0,North America
Canada,Less than a Bachelors,0.5,Full-time Employment,29384.0,North America
United States of America,Less than a Bachelors,9.0,Full-time Employment,175000.0,North America
Canada,Bachelor’s degree,8.0,Full-time Employment,89222.0,North America
United States of America,Less than a Bachelors,24.0,Full-time Employment,40000.0,North America
United States of America,Bachelor’s degree,9.0,Full-time Employment,188000.0,North America
Canada,Less than a Bachelors,12.0,Full-time Employment,149365.0,North America
United States of America,Bachelor’s degree,50.0,Self-employed/Freelancer,200000.0,North America
