Country,Education Level,Years of Experience,Employment,Salary,Continent
Austria,Bachelor’s degree,4.0,Full-time Employment,46390.0,Europe
Germany,Master’s degree,4.0,Full-time Employment,79020.0,Europe
Finland,Bachelor’s degree,7.0,Full-time Employment,51189.0,Europe
France,Master’s degree,2.0,Full-time Employment,34548.0,Europe
Germany,Bachelor’s degree,14.0,Full-time Employment,66540.0,Europe
Switzerland,Master’s degree,14.0,Full-time Employment,118932.0,Europe
Germany,Master’s degree,27.0,Full-time Employment,95979.0,Europe
Finland,Less than a Bachelors,10.0,Full-time Employment,76783.0,Europe
France,Master’s degree,11.0,Part-time Employment,25596.0,Europe
Austria,Master’s degree,22.0,Self-employed/Freelancer,74651.0,Europe
Austria,Post grad,11.0,Full-time Employment,88514.0,Europe
Switzerland,Less than a Bachelors,6.0,Part-time Employment,84804.0,Europe
Netherlands,Bachelor’s degree,1.0,Self-employed/Freelancer,44790.0,Europe
Austria,Master’s degree,10.0,Full-time Employment,63986.0,Europe
Germany,Master’s degree,8.0,Self-employed/Freelancer,63984.0,Europe
France,Master’s degree,16.0,Full-time Employment,75717.0,Europe
Spain,Bachelor’s degree,3.0,Full-time Employment,46923.0,Europe
Croatia,Less than a Bachelors,12.0,Full-time Employment,34008.0,Europe
France,Bachelor’s degree,5.0,Self-employed/Freelancer,38388.0,Europe
Poland,Less than a Bachelors,2.0,Self-employed/Freelancer,21648.0,Europe
Spain,Bachelor’s degree,14.0,Full-time Employment,39458.0,Europe
Romania,Master’s degree,16.0,Self-employed/Freelancer,63986.0,Europe
Germany,Less than a Bachelors,17.0,Full-time Employment,55455.0,Europe
Austria,Master’s degree,8.0,Full-time Employment,77100.0,Europe
Italy,Master’s degree,2.0,Full-time Employment,31993.0,Europe
Germany,Less than a Bachelors,11.0,Full-time Employment,83182.0,Europe
France,Master’s degree,11.0,Full-time Employment,63986.0,Europe
Poland,Bachelor’s degree,1.0,Full-time Employment,23592.0,Europe
Finland,Master’s degree,11.0,Full-time Employment,74868.0,Europe
Poland,Master’s degree,26.0,Full-time Employment,46896.0,Europe
Bulgaria,Master’s degree,8.0,Full-time Employment,32712.0,Europe
Poland,Bachelor’s degree,2.0,Self-employed/Freelancer,31116.0,Europe
Netherlands,Bachelor’s degree,10.0,Full-time Employment,42657.0,Europe
Slovenia,Bachelor’s degree,6.0,Full-time Employment,44796.0,Europe
Croatia,Master’s degree,8.0,Full-time Employment,33396.0,Europe
Poland,Master’s degree,4.0,Full-time Employment,29136.0,Europe
Portugal,Less than a Bachelors,15.0,Full-time Employment,106644.0,Europe
Greece,Less than a Bachelors,2.0,Full-time Employment,10236.0,Europe
Hungary,Bachelor’s degree,10.0,Full-time Employment,22932.0,Europe
Italy,Less than a Bachelors,16.0,Full-time Employment,35192.0,Europe
Spain,Post grad,5.0,Full-time Employment,31993.0,Europe
Switzerland,Less than a Bachelors,3.0,Full-time Employment,140650.0,Europe
Switzerland,Post grad,4.0,Full-time Employment,82736.0,Europe
Germany,Master’s degree,8.0,Full-time Employment,58654.0,Europe
Austria,Bachelor’s degree,10.0,Self-employed/Freelancer,46068.0,Europe
Spain,Master’s degree,6.0,Full-time Employment,38392.0,Europe
Norway,Master’s degree,5.0,Full-time Employment,67409.0,Europe
Poland,Post grad,30.0,Self-employed/Freelancer,138756.0,Europe
Germany,Bachelor’s degree,17.0,Full-time Employment,95979.0,Europe
Austria,Bachelor’s degree,10.0,Full-time Employment,69318.0,Europe
Netherlands,Master’s degree,3.0,Full-time Employment,47352.0,Europe
Germany,Bachelor’s degree,12.0,Self-employed/Freelancer,95979.0,Europe
Italy,Master’s degree,18.0,Self-employed/Freelancer,63986.0,Europe
Portugal,Post grad,10.0,Full-time Employment,47990.0,Europe
Germany,Bachelor’s degree,4.0,Full-time Employment,43512.0,Europe
Croatia,Master’s degree,17.0,Full-time Employment,36552.0,Europe
Greece,Post grad,35.0,Self-employed/Freelancer,106644.0,Europe
Romania,Master’s degree,12.0,Self-employed/Freelancer,44004.0,Europe
Germany,Less than a Bachelors,9.0,Full-time Employment,43512.0,Europe
France,Bachelor’s degree,5.0,Full-time Employment,29736.0,Europe
Netherlands,Less than a Bachelors,5.0,Full-time Employment,34356.0,Europe
Germany,Less than a Bachelors,7.0,Full-time Employment,69318.0,Europe
Romania,Master’s degree,9.0,Full-time Employment,63804.0,Europe
Norway,Master’s degree,0.5,Full-time Employment,67409.0,Europe
France,Master’s degree,8.0,Self-employed/Freelancer,87448.0,Europe
Germany,Less than a Bachelors,1.0,Full-time Employment,58654.0,Europe
Denmark,Master’s degree,2.0,Full-time Employment,55068.0,Europe
Italy,Less than a Bachelors,7.0,Full-time Employment,27727.0,Europe
Germany,Master’s degree,4.0,Full-time Employment,56521.0,Europe
Lithuania,Bachelor’s degree,3.0,Full-time Employment,31992.0,Europe
Sweden,Post grad,12.0,Full-time Employment,61560.0,Europe
Denmark,Less than a Bachelors,11.0,Full-time Employment,86035.0,Europe
Poland,Less than a Bachelors,2.0,Full-time Employment,99900.0,Europe
Poland,Bachelor’s degree,3.0,Full-time Employment,24972.0,Europe
Latvia,Post grad,18.0,Full-time Employment,38388.0,Europe
Lithuania,Bachelor’s degree,3.0,Full-time Employment,28152.0,Europe
Albania,Master’s degree,4.0,Self-employed/Freelancer,63986.0,Europe
Slovakia,Master’s degree,18.0,Self-employed/Freelancer,40956.0,Europe
Germany,Less than a Bachelors,8.0,Full-time Employment,56574.0,Europe
France,Master’s degree,3.0,Full-time Employment,74651.0,Europe
Germany,Less than a Bachelors,5.0,Full-time Employment,53748.0,Europe
France,Master’s degree,6.0,Self-employed/Freelancer,133300.0,Europe
Germany,Bachelor’s degree,0.5,Full-time Employment,50123.0,Europe
Finland,Master’s degree,4.0,Full-time Employment,53322.0,Europe
Germany,Less than a Bachelors,12.0,Full-time Employment,143969.0,Europe
Germany,Post grad,6.0,Full-time Employment,95979.0,Europe
Belgium,Bachelor’s degree,7.0,Full-time Employment,33912.0,Europe
Italy,Less than a Bachelors,12.0,Full-time Employment,55455.0,Europe
Germany,Less than a Bachelors,6.0,Full-time Employment,38388.0,Europe
Finland,Master’s degree,5.0,Full-time Employment,63984.0,Europe
France,Master’s degree,7.0,Full-time Employment,47990.0,Europe
Hungary,Less than a Bachelors,23.0,Full-time Employment,23436.0,Europe
Germany,Bachelor’s degree,3.0,Full-time Employment,49272.0,Europe
Germany,Less than a Bachelors,6.0,Full-time Employment,38328.0,Europe
Sweden,Less than a Bachelors,4.0,Full-time Employment,48756.0,Europe
Netherlands,Bachelor’s degree,3.0,Full-time Employment,52464.0,Europe
Germany,Bachelor’s degree,12.0,Full-time Employment,106644.0,Europe
France,Master’s degree,8.0,Self-employed/Freelancer,47990.0,Europe
Switzerland,Master’s degree,5.0,Full-time Employment,98248.0,Europe
Sweden,Less than a Bachelors,4.0,Full-time Employment,52416.0,Europe
Italy,Less than a Bachelors,17.0,Full-time Employment,53322.0,Europe
Finland,Master’s degree,22.0,Full-time Employment,63984.0,Europe
Poland,Bachelor’s degree,6.0,Full-time Employment,41628.0,Europe
Estonia,Post grad,5.0,Full-time Employment,20472.0,Europe
Germany,Master’s degree,7.0,Full-time Employment,44796.0,Europe
Spain,Bachelor’s degree,9.0,Full-time Employment,45857.0,Europe
France,Master’s degree,4.0,Full-time Employment,42018.0,Europe
Germany,Less than a Bachelors,2.0,Self-employed/Freelancer,127968.0,Europe
Germany,Bachelor’s degree,0.5,Full-time Employment,56521.0,Europe
Italy,Less than a Bachelors,25.0,Self-employed/Freelancer,127968.0,Europe
Germany,Bachelor’s degree,5.0,Full-time Employment,61853.0,Europe
Netherlands,Bachelor’s degree,4.0,Part-time Employment,33912.0,Europe
Ukraine,Master’s degree,17.0,Full-time Employment,41832.0,Europe
Netherlands,Bachelor’s degree,29.0,Full-time Employment,51756.0,Europe
Sweden,Bachelor’s degree,20.0,Full-time Employment,67044.0,Europe
Greece,Bachelor’s degree,8.0,Self-employed/Freelancer,76783.0,Europe
Germany,Master’s degree,32.0,Full-time Employment,74651.0,Europe
Germany,Bachelor’s degree,18.0,Self-employed/Freelancer,106644.0,Europe
France,Less than a Bachelors,8.0,Full-time Employment,34979.0,Europe
Spain,Master’s degree,4.0,Full-time Employment,35192.0,Europe
France,Master’s degree,4.0,Full-time Employment,27768.0,Europe
Germany,Post grad,18.0,Full-time Employment,101312.0,Europe
Italy,Bachelor’s degree,5.0,Full-time Employment,36259.0,Europe
Italy,Master’s degree,3.0,Full-time Employment,25596.0,Europe
Croatia,Master’s degree,3.0,Full-time Employment,17856.0,Europe
Sweden,Post grad,8.0,Full-time Employment,54852.0,Europe
Spain,Less than a Bachelors,5.0,Full-time Employment,38392.0,Europe
Germany,Post grad,3.0,Full-time Employment,66540.0,Europe
Italy,Master’s degree,20.0,Full-time Employment,49056.0,Europe
Romania,Master’s degree,9.0,Self-employed/Freelancer,77652.0,Europe
France,Master’s degree,8.0,Full-time Employment,44790.0,Europe
Norway,Bachelor’s degree,2.0,Full-time Employment,124447.0,Europe
Slovakia,Less than a Bachelors,10.0,Full-time Employment,44796.0,Europe
Austria,Master’s degree,7.0,Full-time Employment,47990.0,Europe
Lithuania,Master’s degree,6.0,Full-time Employment,38388.0,Europe
Norway,Master’s degree,9.0,Self-employed/Freelancer,61601.0,Europe
Spain,Bachelor’s degree,1.0,Full-time Employment,19729.0,Europe
Sweden,Bachelor’s degree,7.0,Full-time Employment,91421.0,Europe
France,Master’s degree,2.0,Full-time Employment,38392.0,Europe
Belgium,Master’s degree,5.0,Full-time Employment,31992.0,Europe
Poland,Bachelor’s degree,7.0,Full-time Employment,78000.0,Europe
Belgium,Master’s degree,15.0,Full-time Employment,85315.0,Europe
Sweden,Bachelor’s degree,8.0,Full-time Employment,121894.0,Europe
Italy,Bachelor’s degree,20.0,Full-time Employment,90647.0,Europe
Sweden,Bachelor’s degree,6.0,Full-time Employment,53628.0,Europe
Denmark,Bachelor’s degree,3.0,Full-time Employment,72444.0,Europe
Germany,Less than a Bachelors,6.0,Full-time Employment,66540.0,Europe
Germany,Bachelor’s degree,3.0,Full-time Employment,57588.0,Europe
Italy,Less than a Bachelors,11.0,Full-time Employment,26772.0,Europe
Germany,Bachelor’s degree,6.0,Full-time Employment,47990.0,Europe
Sweden,Master’s degree,10.0,Full-time Employment,79236.0,Europe
Serbia,Less than a Bachelors,4.0,Full-time Employment,70740.0,Europe
Germany,Less than a Bachelors,3.0,Full-time Employment,95979.0,Europe
Netherlands,Less than a Bachelors,11.0,Full-time Employment,69318.0,Europe
Netherlands,Bachelor’s degree,14.0,Full-time Employment,69318.0,Europe
Italy,Less than a Bachelors,12.0,Full-time Employment,85315.0,Europe
Italy,Less than a Bachelors,20.0,Self-employed/Freelancer,15997.0,Europe
Germany,Less than a Bachelors,6.0,Full-time Employment,55032.0,Europe
Italy,Less than a Bachelors,10.0,Full-time Employment,42657.0,Europe
France,Master’s degree,8.0,Full-time Employment,46923.0,Europe
Spain,Master’s degree,33.0,Full-time Employment,95979.0,Europe
Lithuania,Bachelor’s degree,7.0,Full-time Employment,42228.0,Europe
France,Master’s degree,14.0,Full-time Employment,76783.0,Europe
Italy,Master’s degree,5.0,Full-time Employment,51189.0,Europe
Netherlands,Master’s degree,15.0,Part-time Employment,32244.0,Europe
Germany,Bachelor’s degree,4.0,Full-time Employment,47990.0,Europe
Denmark,Master’s degree,7.0,Full-time Employment,65388.0,Europe
France,Master’s degree,5.0,Self-employed/Freelancer,38392.0,Europe
Italy,Master’s degree,11.0,Self-employed/Freelancer,122640.0,Europe
Switzerland,Bachelor’s degree,3.0,Full-time Employment,82736.0,Europe
Germany,Bachelor’s degree,4.0,Full-time Employment,55455.0,Europe
Greece,Bachelor’s degree,15.0,Self-employed/Freelancer,37325.0,Europe
Finland,Master’s degree,12.0,Full-time Employment,61428.0,Europe
Bulgaria,Master’s degree,6.0,Full-time Employment,16356.0,Europe
Switzerland,Bachelor’s degree,7.0,Full-time Employment,86868.0,Europe
Netherlands,Bachelor’s degree,5.0,Part-time Employment,39672.0,Europe
Germany,Master’s degree,2.0,Full-time Employment,76783.0,Europe
Finland,Bachelor’s degree,15.0,Full-time Employment,31992.0,Europe
Italy,Master’s degree,7.0,Self-employed/Freelancer,28152.0,Europe
Poland,Master’s degree,6.0,Self-employed/Freelancer,69372.0,Europe
Ukraine,Master’s degree,7.0,Full-time Employment,42000.0,Europe
Hungary,Master’s degree,4.0,Self-employed/Freelancer,18444.0,Europe
France,Master’s degree,25.0,Full-time Employment,111976.0,Europe
Germany,Bachelor’s degree,3.0,Full-time Employment,63986.0,Europe
Bulgaria,Master’s degree,6.0,Full-time Employment,32717.0,Europe
Switzerland,Bachelor’s degree,3.0,Full-time Employment,89975.0,Europe
Poland,Master’s degree,10.0,Full-time Employment,43938.0,Europe
Sweden,Less than a Bachelors,12.0,Self-employed/Freelancer,60948.0,Europe
Croatia,Master’s degree,2.0,Full-time Employment,17856.0,Europe
Serbia,Master’s degree,17.0,Self-employed/Freelancer,83184.0,Europe
Belgium,Bachelor’s degree,6.0,Full-time Employment,55032.0,Europe
Sweden,Master’s degree,11.0,Full-time Employment,56076.0,Europe
Germany,Bachelor’s degree,3.0,Part-time Employment,37325.0,Europe
Spain,Bachelor’s degree,2.0,Full-time Employment,69318.0,Europe
Austria,Master’s degree,20.0,Self-employed/Freelancer,159966.0,Europe
France,Master’s degree,15.0,Full-time Employment,42657.0,Europe
Romania,Less than a Bachelors,5.0,Full-time Employment,33648.0,Europe
Belgium,Less than a Bachelors,2.0,Full-time Employment,27936.0,Europe
Spain,Master’s degree,9.0,Full-time Employment,60787.0,Europe
Sweden,Less than a Bachelors,4.0,Full-time Employment,54852.0,Europe
France,Bachelor’s degree,8.0,Self-employed/Freelancer,75995.0,Europe
France,Less than a Bachelors,6.0,Full-time Employment,37325.0,Europe
Lithuania,Bachelor’s degree,1.0,Full-time Employment,29436.0,Europe
Norway,Master’s degree,1.0,Full-time Employment,62223.0,Europe
Austria,Master’s degree,20.0,Self-employed/Freelancer,84456.0,Europe
Germany,Master’s degree,7.0,Full-time Employment,101312.0,Europe
Ukraine,Bachelor’s degree,0.5,Full-time Employment,18000.0,Europe
France,Master’s degree,2.0,Full-time Employment,35196.0,Europe
Norway,Master’s degree,4.0,Full-time Employment,82964.0,Europe
Germany,Bachelor’s degree,7.0,Full-time Employment,59987.0,Europe
Lithuania,Master’s degree,4.0,Full-time Employment,69108.0,Europe
Netherlands,Less than a Bachelors,7.0,Self-employed/Freelancer,74651.0,Europe
Germany,Bachelor’s degree,3.0,Full-time Employment,50123.0,Europe
Ukraine,Bachelor’s degree,4.0,Self-employed/Freelancer,90000.0,Europe
Portugal,Less than a Bachelors,3.0,Full-time Employment,11520.0,Europe
Spain,Master’s degree,6.0,Full-time Employment,42657.0,Europe
Germany,Less than a Bachelors,3.0,Full-time Employment,53748.0,Europe
Germany,Less than a Bachelors,20.0,Full-time Employment,38388.0,Europe
Germany,Post grad,9.0,Full-time Employment,74651.0,Europe
Denmark,Less than a Bachelors,3.0,Full-time Employment,78464.0,Europe
Switzerland,Post grad,1.0,Full-time Employment,12408.0,Europe
Germany,Master’s degree,5.0,Part-time Employment,49056.0,Europe
Germany,Master’s degree,6.0,Full-time Employment,59507.0,Europe
Denmark,Post grad,5.0,Full-time Employment,80868.0,Europe
Belarus,Bachelor’s degree,4.0,Full-time Employment,13488.0,Europe
Italy,Less than a Bachelors,2.0,Full-time Employment,15360.0,Europe
Sweden,Master’s degree,3.0,Full-time Employment,84108.0,Europe
France,Master’s degree,7.0,Full-time Employment,95979.0,Europe
Italy,Bachelor’s degree,15.0,Full-time Employment,43512.0,Europe
Belarus,Bachelor’s degree,4.0,Self-employed/Freelancer,79800.0,Europe
France,Master’s degree,9.0,Self-employed/Freelancer,54384.0,Europe
Netherlands,Less than a Bachelors,16.0,Self-employed/Freelancer,69318.0,Europe
France,Bachelor’s degree,11.0,Full-time Employment,68252.0,Europe
Netherlands,Bachelor’s degree,5.0,Full-time Employment,47988.0,Europe
Poland,Post grad,20.0,Self-employed/Freelancer,74000.0,Europe
Germany,Less than a Bachelors,12.0,Full-time Employment,46068.0,Europe
France,Master’s degree,5.0,Self-employed/Freelancer,37325.0,Europe
Poland,Bachelor’s degree,1.0,Full-time Employment,24420.0,Europe
Poland,Master’s degree,0.5,Self-employed/Freelancer,22200.0,Europe
Ukraine,Master’s degree,22.0,Full-time Employment,48732.0,Europe
Italy,Master’s degree,2.0,Full-time Employment,29436.0,Europe
Italy,Less than a Bachelors,1.0,Full-time Employment,28794.0,Europe
Germany,Bachelor’s degree,8.0,Full-time Employment,55455.0,Europe
Netherlands,Bachelor’s degree,15.0,Full-time Employment,63984.0,Europe
Netherlands,Bachelor’s degree,8.0,Full-time Employment,101312.0,Europe
Ukraine,Master’s degree,15.0,Full-time Employment,60924.0,Europe
Germany,Master’s degree,5.0,Full-time Employment,47990.0,Europe
Romania,Master’s degree,4.0,Full-time Employment,51768.0,Europe
Switzerland,Bachelor’s degree,15.0,Self-employed/Freelancer,51710.0,Europe
Italy,Bachelor’s degree,12.0,Full-time Employment,76788.0,Europe
Netherlands,Bachelor’s degree,2.0,Full-time Employment,39672.0,Europe
Denmark,Master’s degree,14.0,Full-time Employment,120444.0,Europe
Hungary,Bachelor’s degree,1.0,Full-time Employment,10644.0,Europe
France,Bachelor’s degree,2.0,Full-time Employment,30393.0,Europe
Spain,Bachelor’s degree,2.0,Full-time Employment,25594.0,Europe
Germany,Less than a Bachelors,5.0,Full-time Employment,38388.0,Europe
Netherlands,Bachelor’s degree,5.0,Full-time Employment,63986.0,Europe
France,Master’s degree,8.0,Full-time Employment,55455.0,Europe
Finland,Bachelor’s degree,10.0,Full-time Employment,58654.0,Europe
Germany,Post grad,9.0,Full-time Employment,74651.0,Europe
Germany,Master’s degree,7.0,Full-time Employment,95979.0,Europe
Ireland,Less than a Bachelors,8.0,Full-time Employment,111976.0,Europe
France,Master’s degree,0.5,Self-employed/Freelancer,15360.0,Europe
Switzerland,Less than a Bachelors,0.5,Full-time Employment,18612.0,Europe
Germany,Bachelor’s degree,13.0,Full-time Employment,92780.0,Europe
Belgium,Bachelor’s degree,11.0,Full-time Employment,56628.0,Europe
Germany,Master’s degree,1.0,Full-time Employment,60787.0,Europe
Serbia,Bachelor’s degree,5.0,Full-time Employment,29436.0,Europe
Netherlands,Less than a Bachelors,0.5,Full-time Employment,38388.0,Europe
Switzerland,Master’s degree,12.0,Full-time Employment,103419.0,Europe
Germany,Post grad,13.0,Full-time Employment,94700.0,Europe
France,Master’s degree,8.0,Full-time Employment,89581.0,Europe
France,Bachelor’s degree,15.0,Self-employed/Freelancer,106644.0,Europe
Finland,Bachelor’s degree,1.0,Full-time Employment,43512.0,Europe
Greece,Master’s degree,5.0,Full-time Employment,35832.0,Europe
Spain,Bachelor’s degree,11.0,Full-time Employment,40525.0,Europe
France,Master’s degree,3.0,Full-time Employment,42657.0,Europe
Germany,Master’s degree,5.0,Full-time Employment,71451.0,Europe
Bulgaria,Bachelor’s degree,3.0,Full-time Employment,22908.0,Europe
France,Master’s degree,15.0,Full-time Employment,79983.0,Europe
Poland,Master’s degree,14.0,Self-employed/Freelancer,92724.0,Europe
Netherlands,Bachelor’s degree,20.0,Full-time Employment,106644.0,Europe
Poland,Bachelor’s degree,7.0,Full-time Employment,83256.0,Europe
Sweden,Master’s degree,7.0,Full-time Employment,48756.0,Europe
Italy,Less than a Bachelors,10.0,Full-time Employment,36259.0,Europe
Italy,Post grad,13.0,Full-time Employment,59934.0,Europe
France,Master’s degree,24.0,Self-employed/Freelancer,23040.0,Europe
Lithuania,Bachelor’s degree,8.0,Full-time Employment,50772.0,Europe
Netherlands,Bachelor’s degree,7.0,Full-time Employment,74651.0,Europe
Serbia,Master’s degree,5.0,Full-time Employment,29424.0,Europe
Ukraine,Bachelor’s degree,19.0,Full-time Employment,24000.0,Europe
Denmark,Less than a Bachelors,0.5,Full-time Employment,53340.0,Europe
Germany,Master’s degree,5.0,Full-time Employment,55455.0,Europe
France,Master’s degree,2.0,Full-time Employment,19392.0,Europe
Portugal,Post grad,8.0,Full-time Employment,55455.0,Europe
France,Master’s degree,17.0,Full-time Employment,90647.0,Europe
Germany,Master’s degree,27.0,Full-time Employment,95979.0,Europe
Lithuania,Master’s degree,7.0,Full-time Employment,38388.0,Europe
Belgium,Less than a Bachelors,1.0,Full-time Employment,32628.0,Europe
Bulgaria,Less than a Bachelors,14.0,Full-time Employment,47352.0,Europe
France,Master’s degree,10.0,Full-time Employment,63986.0,Europe
Belgium,Master’s degree,13.0,Self-employed/Freelancer,149301.0,Europe
France,Master’s degree,1.0,Full-time Employment,27264.0,Europe
Netherlands,Less than a Bachelors,3.0,Full-time Employment,37116.0,Europe
Germany,Master’s degree,7.0,Full-time Employment,74651.0,Europe
Spain,Less than a Bachelors,3.0,Part-time Employment,15360.0,Europe
Spain,Post grad,2.0,Full-time Employment,25594.0,Europe
Germany,Less than a Bachelors,13.0,Full-time Employment,66708.0,Europe
Germany,Bachelor’s degree,2.0,Full-time Employment,42657.0,Europe
France,Master’s degree,24.0,Full-time Employment,66132.0,Europe
Spain,Master’s degree,23.0,Full-time Employment,63986.0,Europe
Sweden,Less than a Bachelors,12.0,Part-time Employment,20724.0,Europe
Austria,Less than a Bachelors,4.0,Self-employed/Freelancer,30708.0,Europe
Poland,Less than a Bachelors,0.5,Self-employed/Freelancer,14148.0,Europe
Switzerland,Master’s degree,15.0,Self-employed/Freelancer,180000.0,Europe
Austria,Less than a Bachelors,4.0,Self-employed/Freelancer,50656.0,Europe
Poland,Less than a Bachelors,0.5,Full-time Employment,11100.0,Europe
Switzerland,Post grad,11.0,Full-time Employment,138582.0,Europe
Netherlands,Master’s degree,0.5,Full-time Employment,33276.0,Europe
Netherlands,Master’s degree,15.0,Full-time Employment,98112.0,Europe
Germany,Bachelor’s degree,5.0,Part-time Employment,38392.0,Europe
Greece,Less than a Bachelors,6.0,Full-time Employment,127968.0,Europe
Serbia,Master’s degree,5.0,Full-time Employment,66540.0,Europe
France,Master’s degree,7.0,Full-time Employment,47990.0,Europe
Finland,Bachelor’s degree,2.0,Full-time Employment,43512.0,Europe
France,Master’s degree,4.0,Self-employed/Freelancer,115176.0,Europe
Germany,Less than a Bachelors,3.0,Full-time Employment,34548.0,Europe
Sweden,Master’s degree,2.0,Full-time Employment,46080.0,Europe
Italy,Master’s degree,6.0,Full-time Employment,85315.0,Europe
Spain,Master’s degree,2.0,Full-time Employment,37795.0,Europe
Sweden,Less than a Bachelors,4.0,Full-time Employment,59124.0,Europe
France,Bachelor’s degree,15.0,Self-employed/Freelancer,31993.0,Europe
Serbia,Bachelor’s degree,3.0,Full-time Employment,13080.0,Europe
France,Post grad,3.0,Full-time Employment,47990.0,Europe
France,Master’s degree,6.0,Full-time Employment,54388.0,Europe
France,Master’s degree,8.0,Full-time Employment,44790.0,Europe
Italy,Less than a Bachelors,21.0,Full-time Employment,45857.0,Europe
Spain,Bachelor’s degree,4.0,Full-time Employment,34126.0,Europe
Portugal,Post grad,8.0,Full-time Employment,37116.0,Europe
Austria,Less than a Bachelors,4.0,Full-time Employment,52255.0,Europe
Belgium,Bachelor’s degree,0.5,Full-time Employment,33276.0,Europe
Sweden,Master’s degree,8.0,Full-time Employment,54040.0,Europe
Denmark,Master’s degree,1.0,Full-time Employment,74651.0,Europe
Switzerland,Master’s degree,15.0,Self-employed/Freelancer,103419.0,Europe
Sweden,Bachelor’s degree,8.0,Part-time Employment,51192.0,Europe
France,Master’s degree,3.0,Full-time Employment,41591.0,Europe
Serbia,Less than a Bachelors,12.0,Full-time Employment,21756.0,Europe
Montenegro,Master’s degree,3.0,Full-time Employment,29436.0,Europe
Ukraine,Post grad,4.0,Full-time Employment,24372.0,Europe
Switzerland,Bachelor’s degree,12.0,Full-time Employment,124103.0,Europe
France,Master’s degree,12.0,Full-time Employment,44796.0,Europe
Netherlands,Master’s degree,5.0,Full-time Employment,159966.0,Europe
Norway,Master’s degree,0.5,Full-time Employment,62223.0,Europe
Germany,Master’s degree,7.0,Full-time Employment,77850.0,Europe
France,Bachelor’s degree,12.0,Full-time Employment,55455.0,Europe
Germany,Master’s degree,12.0,Full-time Employment,66119.0,Europe
France,Master’s degree,15.0,Full-time Employment,95979.0,Europe
Finland,Less than a Bachelors,25.0,Full-time Employment,76788.0,Europe
France,Post grad,10.0,Full-time Employment,47990.0,Europe
Germany,Less than a Bachelors,7.0,Full-time Employment,35192.0,Europe
Greece,Master’s degree,1.0,Full-time Employment,21756.0,Europe
Germany,Less than a Bachelors,2.0,Full-time Employment,38388.0,Europe
Germany,Less than a Bachelors,8.0,Full-time Employment,85315.0,Europe
Switzerland,Master’s degree,4.0,Full-time Employment,72394.0,Europe
Italy,Less than a Bachelors,8.0,Full-time Employment,30393.0,Europe
Germany,Master’s degree,13.0,Self-employed/Freelancer,245280.0,Europe
Italy,Master’s degree,3.0,Full-time Employment,42657.0,Europe
Denmark,Less than a Bachelors,21.0,Full-time Employment,80868.0,Europe
France,Master’s degree,17.0,Part-time Employment,49056.0,Europe
Netherlands,Master’s degree,8.0,Self-employed/Freelancer,127968.0,Europe
Hungary,Post grad,12.0,Full-time Employment,48540.0,Europe
Spain,Master’s degree,3.0,Full-time Employment,25594.0,Europe
Finland,Master’s degree,4.0,Full-time Employment,51189.0,Europe
Germany,Bachelor’s degree,22.0,Full-time Employment,76250.0,Europe
Norway,Master’s degree,30.0,Full-time Employment,124447.0,Europe
Netherlands,Less than a Bachelors,3.0,Self-employed/Freelancer,85315.0,Europe
Estonia,Master’s degree,22.0,Full-time Employment,159966.0,Europe
Serbia,Bachelor’s degree,6.0,Full-time Employment,55988.0,Europe
Spain,Less than a Bachelors,5.0,Full-time Employment,42657.0,Europe
Poland,Bachelor’s degree,10.0,Full-time Employment,27756.0,Europe
France,Master’s degree,6.0,Self-employed/Freelancer,53322.0,Europe
Romania,Less than a Bachelors,5.0,Self-employed/Freelancer,12936.0,Europe
France,Post grad,22.0,Full-time Employment,34548.0,Europe
France,Master’s degree,2.0,Full-time Employment,47990.0,Europe
France,Master’s degree,4.0,Full-time Employment,74651.0,Europe
Hungary,Master’s degree,4.0,Self-employed/Freelancer,22764.0,Europe
Austria,Bachelor’s degree,15.0,Full-time Employment,79983.0,Europe
Germany,Master’s degree,22.0,Full-time Employment,127972.0,Europe
Belgium,Master’s degree,5.0,Full-time Employment,59720.0,Europe
Spain,Bachelor’s degree,12.0,Full-time Employment,90647.0,Europe
Belgium,Master’s degree,13.0,Full-time Employment,61428.0,Europe
Norway,Master’s degree,2.0,Full-time Employment,70001.0,Europe
Luxembourg,Master’s degree,1.0,Full-time Employment,127972.0,Europe
Germany,Master’s degree,12.0,Full-time Employment,71984.0,Europe
Germany,Post grad,11.0,Full-time Employment,106644.0,Europe
Poland,Master’s degree,25.0,Full-time Employment,87948.0,Europe
France,Master’s degree,2.0,Full-time Employment,51189.0,Europe
Netherlands,Less than a Bachelors,8.0,Full-time Employment,51192.0,Europe
France,Master’s degree,5.0,Full-time Employment,36468.0,Europe
Romania,Less than a Bachelors,8.0,Full-time Employment,64709.0,Europe
France,Master’s degree,21.0,Full-time Employment,46923.0,Europe
Belgium,Bachelor’s degree,17.0,Full-time Employment,57588.0,Europe
Ireland,Bachelor’s degree,20.0,Full-time Employment,53855.0,Europe
Finland,Bachelor’s degree,3.0,Full-time Employment,47352.0,Europe
Spain,Post grad,14.0,Full-time Employment,47990.0,Europe
Italy,Less than a Bachelors,24.0,Full-time Employment,38392.0,Europe
Germany,Bachelor’s degree,12.0,Full-time Employment,75717.0,Europe
Germany,Master’s degree,23.0,Self-employed/Freelancer,101312.0,Europe
